0,144.0
1,144.0
2,144.0
3,72.0
4,72.0
5,72.0
6,108.0
7,129.6
8,240.0
9,120.0
10,132.0
11,156.0
12,259.2
13,61.714285714285715
14,172.8
15,168.0
16,156.0
17,204.0
18,72.0
19,88.61538461538461
20,108.0
21,98.18181818181819
22,83.07692307692308
23,44.57142857142857
24,72.0
25,39.0
26,25.548387096774192
27,91.63636363636364
28,59.294117647058826
29,28.8
30,85.0909090909091
31,28.8
32,46.588235294117645
33,34.285714285714285
34,22.153846153846153
35,37.89473684210526
36,25.92
37,49.5
38,66.0
39,72.0
40,28.8
41,53.05263157894737
42,58.5
43,59.294117647058826
44,96.0
45,61.714285714285715
46,85.0909090909091
47,42.0
48,54.0
49,49.5
50,77.14285714285714
51,32.0
52,180.0
53,72.0
54,288.0
55,216.0
56,216.0
57,216.0
58,216.0
59,216.0
60,216.0
61,72.0
62,216.0
63,84.0
64,57.6
65,40.5
66,66.0
67,28.8
68,18.580645161290324
69,8.542372881355933
70,30.857142857142858
71,13.090909090909092
72,41.142857142857146
73,15.272727272727273
74,8.0
75,5.373134328358209
76,9.72972972972973
77,5.538461538461538
78,9.0
79,5.625
80,16.258064516129032
81,4.430769230769231
82,8.542372881355933
83,12.0
84,16.5
85,7.346938775510204
86,12.8
87,23.294117647058822
88,15.428571428571429
89,2.057142857142857
90,2.057142857142857
91,3.789473684210526
92,144.0
93,144.0
94,27.692307692307693
95,10.909090909090908
96,5.538461538461538
97,13.263157894736842
98,14.727272727272727
99,22.5
100,10.285714285714286
101,10.472727272727273
102,13.5
103,8.571428571428571
104,3.789473684210526
105,2.028169014084507
106,4.363636363636363
107,3.085714285714286
108,3.2238805970149254
109,4.235294117647059
110,27.692307692307693
111,25.548387096774192
112,2.028169014084507
113,144.0
114,144.0
115,3.085714285714286
116,4.235294117647059
117,4.645161290322581
118,3.176470588235294
119,12.461538461538462
120,4.5
121,4.5
122,5.454545454545454
123,16.363636363636363
124,31.68
125,16.258064516129032
126,9.0
127,48.0
128,4.88135593220339
129,8.542372881355933
130,10.0
131,7.448275862068965
132,16.0
133,4.173913043478261
134,8.470588235294118
135,4.5
136,12.0
137,3.085714285714286
138,12.6
139,2.028169014084507
140,3.540983606557377
141,1.0
142,6.545454545454546
143,18.0
144,5.236363636363636
145,18.580645161290324
146,77.14285714285714
147,15.75
148,28.8
149,10.956521739130435
150,49.26315789473684
151,14.4
152,13.395348837209303
153,3.0
154,12.292682926829269
155,3.085714285714286
156,6.428571428571429
157,38.11764705882353
158,12.0
159,3.130434782608696
160,20.903225806451612
161,7.783783783783784
162,2.028169014084507
